artist,lyrics,song_name,artist_key,url,words count,unique words count
חנן בן ארי,"['כל', 'אדם', 'מגורש', 'מגן', 'עדן', 'כל', 'אחד', 'עובר', 'מבול', 'לכל', 'אחד', 'יש', 'איזה', 'הבל', 'שהוא', 'מקנא', 'בו', 'עד', 'מוות', 'בכל', 'אחת', 'מגדל', 'של', 'מרד', 'בלבול', 'כל', 'אדם', 'הולך', 'לו', 'מבית', 'אבא', 'כל', 'אחד', 'כמעט', 'עוקד', 'את', 'בנו', 'עמוק', 'בפנים', 'יש', 'סדום', 'קטנה', 'שהוא', 'רק', 'רוצה', 'למחוק', 'כבר', 'יש', 'מלאכים', 'שימלטו', 'אותו', 'גם', 'אני', 'חולם', 'כמו', 'יוסף', 'כן', 'גם', 'אותי', 'זרקו', 'לבור', 'גלגל', 'חוזר', 'בתוך', 'תחפושת', 'כמו', 'דוד', 'אני', 'עושה', 'מזה', 'מזמור', 'עושה', 'מזה', 'מזמור', 'כל', 'אחת', 'מלכה', 'כמו', 'אסתר', 'מביסה', 'כמו', 'דבורה', 'כל', 'צבא', 'שרק', 'יבוא', 'כמו', 'כל', 'אחת', 'גם', 'היא', 'בוכה', 'בסתר', 'כמו', 'רחל', 'כמו', 'משה', 'על', 'הר', 'נבו', 'גם', 'אני', 'חולם', 'כמו', 'יוסף', 'כן', 'גם', 'אותי', 'זרקו', 'לבור', 'גלגל', 'חוזר', 'בתוך', 'תחפושת', 'כמו', 'דוד', 'אני', 'עושה', 'מזה', 'מזמור', 'עושה', 'מזה', 'מזמור', 'כל', 'אדם', 'נברא', 'בצלם', 'גחל', 'בוער', 'סודות', 'רמזים', 'כל', 'אחד', 'הוא', 'חומר', 'טוב', 'לסרט', 'תפקיד', 'חדש', 'בתוך', 'סיפור', 'עתיק', 'יומין']",חולם כמו יוסף,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=51760,143,89
חנן בן ארי,"['מי', 'מוכר', 'תה', 'חם', 'ברחובות', 'חנניה', 'בלי', 'פנקס', 'אדום', 'בלי', 'טובות', 'חנניה', 'מי', 'זה', 'בא', 'אליי', 'בחלומות', 'בחגים', 'בשבתות', 'מי', 'שומר', 'עליי', 'בלילה', 'חנניה', 'חנניה', 'אין', 'אצלו', 'אשראי', 'רק', 'מזומן', 'חנניה', 'השטרות', 'מתחת', 'למזרן', 'חנניה', 'מי', 'עבד', 'השם', 'לא', 'עבד', 'זמן', 'תל', 'אביב', 'אפגניסטן', 'לא', 'תמצא', 'עוד', 'כמו', 'חנניה', 'מי', 'עבד', 'השם', 'לא', 'עבד', 'זמן', 'תל', 'אביב', 'אפגניסטן', 'לא', 'תמצא', 'עוד', 'כמו', 'חנניה', 'חנניה', 'חנניה', 'כל', 'המלאכים', 'מזמרים', 'בפמליה', 'חנניה', 'אתה', 'יושב', 'מחייך', 'מלמעלה', 'אין', 'אחד', 'בפה', 'אחד', 'בלב', 'בלי', 'מילים', 'הוא', 'אוהב', 'רק', 'מבט', 'כבר', 'ידעת', 'ציוני', 'יותר', 'מבן', 'גוריון', 'לא', 'משחק', 'בקוביות', 'רק', 'יגעת', 'מצאת', 'חליפה', 'של', 'שנות', 'החמישים', 'שוק', 'התקווה', 'כל', 'שלישי', 'יד', 'ביד', 'בפארק', 'עם', 'סבתא', 'מתהלכים', 'בדרך', 'השלום', 'מזמורים', 'כל', 'יום', 'תיקון', 'חצות', 'בלילה', 'חנניה', 'חנניה', 'כל', 'המלאכים', 'מזמרים', 'בפמליה', 'חנניה', 'אתה', 'יושב', 'מחייך', 'מלמעלה', 'מי', 'יודע', 'יום', 'פטירתו', 'מי', 'קורא', 'את', 'שמע', 'על', 'מיטתו', 'מי', 'תגן', 'עלינו', 'זכותו', 'הלוואי', 'אהיה', 'כמותו', 'קצת', 'כמו', 'סבא', 'חנניה', 'מי', 'תגן', 'עלינו', 'זכותו', 'הלוואי', 'אהיה', 'כמותו', 'קצת', 'כמו', 'סבא', 'חנניה']",חנניה,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=55535,162,96
חנן בן ארי,"['אין', 'לנו', 'זכות', 'בכלל', 'להתלונן', 'הכל', 'טפו', 'חמסה', 'ברוך', ""ה'"", 'כי', 'החיים', 'שלנו', 'תותים', 'שעות', 'של', 'תור', 'בדואר', 'קשה', 'לגמור', 'פה', 'תואר', 'המצב', 'בנוער', 'קשה', 'לשיר', 'כמו', 'זוהר', 'להתעורר', 'בבוקר', 'להכנס', 'לכושר', 'הדלק', 'שוב', 'ביוקר', 'המוזה', 'היא', 'בעוצר', 'שחיתות', 'בכל', 'שבועיים', 'פיגוע', 'כל', 'יומיים', 'הארנונה', 'בשמיים', 'הטסט', 'בירושלים', 'כשבעל', 'הבית', 'נושה', 'גם', 'הבוס', 'נוקשה', 'אז', 'הפכתי', 'למורשה', 'לא', 'הכל', 'פררו', 'רושה', 'אבל', 'אין', 'לנו', 'זכות', 'בכלל', 'להתלונן', 'הילד', 'קם', 'בלילה', 'האשה', 'לא', 'די', 'לה', 'קונה', 'כל', 'מה', 'שבא', 'לה', 'קשה', 'לשאוף', 'למעלה', 'קשה', 'לסגור', 'חודש', 'קשה', 'לדבוק', 'בקודש', 'חיים', 'שלמים', 'בלי', 'שורש', 'אין', 'עראק', 'יש', 'יובש', 'הסוללה', 'אוזלת', 'התקרה', 'נוזלת', 'המדינה', 'גוזלת', 'הממשלה', 'פוזלת', 'שוטף', 'פלוס', 'שישים', 'העומס', 'בכבישים', 'קשה', 'עם', 'המיסים', 'כולנו', 'אדישים', 'אז', 'אין', 'לנו', 'זכות', 'בכלל', 'להתלונן', 'טוב', 'פתחנו', 'פה', ""ג'ורה"", 'קיטרנו', 'מספיק', 'כפינו', 'טובה', 'עכשיו', 'נחזור', 'אחורה', 'אל', 'הבסיס', 'זמן', 'לומר', 'תודה', 'תודה', 'על', 'הרוח', 'שאין', 'לי', 'זמן', 'לנוח', 'תודה', 'על', 'השבת', 'על', 'שני', 'בנים', 'בת', 'תודה', 'על', 'כל', 'היופי', 'על', 'הזכות', 'לראות', 'את', 'מסי', 'על', 'התיקון', 'על', 'המהות', 'תודה', 'על', 'הילדות', 'תודה', 'על', 'כל', 'מה', 'שבראת', 'אין', 'לנו', 'זכות', 'בכלל', 'להתלונן']",החיים שלנו תותים,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=42322,176,132
חנן בן ארי,"['ימים', 'של', 'מתכת', 'הלב', 'נסגר', 'חיוך', 'כמו', 'כספת', 'אתה', 'ממוחזר', 'עוד', 'מיתר', 'נקרע', 'בגיטרה', 'לב', 'בוכה', 'כערבה', 'עונה', 'מתחלפת', 'נשרף', 'לו', 'עוד', 'יום', 'השמש', 'בורחת', 'מתוך', 'תהום', 'עוד', 'תראה', 'אותה', 'זורחת', 'בסוף', 'הלילה', 'ישתקף', 'מולך', 'במים', 'ברבור', 'לבן', 'נשרף', 'לו', 'עוד', 'יום', 'נשרף', 'גם', 'הפחד', 'מתוך', 'תהום', 'עוד', 'תראה', 'אותה', 'זורחת', 'תגיד', 'לי', 'מה', 'אתה', 'רואה', 'עכשיו', 'במים', 'אתה', 'לא', 'לבד', 'אף', 'פעם', 'לא', 'לבד', 'תמונה', 'מתקלפת', 'הזיכרון', 'לבד', 'על', 'מרפסת', 'מול', 'מכתש', 'רמון', 'רק', 'שלא', 'תיפול', 'שוב', 'לחושך', 'המתוק', 'המנותק', 'לקום', 'ללכת', 'עונה', 'מתחלפת', 'שוב', 'נשרף', 'לו', 'עוד', 'יום', 'השמש', 'בורחת', 'מתוך', 'תהום', 'עוד', 'תראה', 'אותה', 'זורחת', 'כשתתעורר', 'תרגיש', 'שלם', 'תפרוש', 'כנפיים', 'רק', 'אל', 'תפחד', 'אף', 'פעם', 'לא', 'לבד', 'ימים', 'של', 'שלכת', 'אתה', 'מיוחד']",לא לבד,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=47412,115,73
חנן בן ארי,"['לו', 'רק', 'הייתי', 'חליל', 'מעץ', 'פשוט', 'הייתי', 'יוצא', 'לחלל', 'בשדות', 'לו', 'רק', 'הייתי', 'כינור', 'עתיק', 'יומין', 'הייתי', 'זוכר', 'נעימות', 'לויים', 'הייתי', 'מוצא', 'בי', 'מנגינות', 'משמח', 'לבבות', 'הייתי', 'יודע', 'את', 'ניגון', 'הנשמות', 'לו', 'רק', 'הייתי', 'צלול', 'שופר', 'חלול', 'אז', 'בלי', 'לחסום', 'בלי', 'לחשוב', 'בלי', 'גבול', 'לו', 'רק', 'הייתי', 'צינור', 'שטוף', 'באור', 'הייתי', 'מלחין', 'את', 'הדרך', 'לחזור', 'הייתי', 'מוצא', 'בי', 'מנגינות', 'אבל', 'אני', 'פסנתרן', 'מורכב', 'המלחין', 'את', 'שגיאותיו', 'לו', 'רק', 'יכולתי', 'מצאתי', 'בי', 'את', 'התו', 'נשמה', 'גלי', 'לי', 'איך', 'עשיני', 'כלי', 'לשליחותך', 'לו', 'רק', 'יכולתי', 'שמעתי', 'את', 'קולך', 'הייתי', 'מוצא', 'בי', 'מנגינות', 'משמח', 'לבבות', 'הייתי', 'יודע', 'את', 'ניגון', 'הנשמות', 'ניגון', 'חיי']",ניגון הנשמות,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=43118,99,57
חנן בן ארי,"['תודה', 'שאת', 'אוהבת', 'אותי', 'מלטפת', 'את', 'ימיי', 'למרות', 'הכל', 'נשארת', 'איתי', 'מחבקת', 'את', 'פגמיי', 'תודה', 'שאת', 'אוהבת', 'אותי', 'מלמדת', 'גם', 'אותי', 'לאהוב', 'בסוף', 'כל', 'יום', 'אוספת', 'אותי', 'בלילה', 'לילה', 'טוב', 'איך', 'לקחת', 'אותי', 'חתול', 'בשק', 'לא', 'שיערת', 'את', 'גודל', 'המרחק', 'בין', 'המילים', 'היפות', 'למי', 'שהפכתי', 'להיות', 'תדעי', 'רק', 'שאף', 'פעם', 'לא', 'הפסקתי', 'לנסות', 'תודה', 'שאת', 'אוהבת', 'אותי', 'מלטפת', 'את', 'ימיי', 'למרות', 'הכל', 'נשארת', 'איתי', 'מגרשת', 'את', 'פחדיי', 'תודה', 'שאת', 'אוהבת', 'אותי', 'מלמדת', 'גם', 'אותי', 'לאהוב', 'בסוף', 'כל', 'יום', 'אוספת', 'אותי', 'בלילה', 'לילה', 'טוב', 'רק', 'שלא', 'תלכי', 'לי', 'לאיבוד', 'אני', 'יודע', 'אין', 'בחוץ', 'גן', 'עדן', 'של', 'בדידות', 'רק', 'דבר', 'אחד', 'מבקש', 'אל', 'תתחילי', 'להתייאש', 'אני', 'מבטיח', 'להוציא', 'את', 'הפח', 'כל', 'יום', 'בשש', 'תודה', 'שאת', 'חושפת', 'אותי', 'לאור', 'השמש', 'המתוק', 'של', 'הלב', 'לא', 'מגלה', 'אף', 'פעם', 'הכל', 'משאירה', 'אותי', 'רעב', 'תודה', 'שאת', 'תופסת', 'אותי', 'אבל', 'יודעת', 'גם', 'מתי', 'לעזוב', 'בסוף', 'כל', 'יום', 'חולמת', 'איתי', 'בבוקר', 'בוקר', 'טוב']",תודה שאת אוהבת אותי,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=46184,145,84
חנן בן ארי,"['למה', 'לנו', 'לרדוף', 'אחרי', 'הזנב', 'של', 'עצמנו', 'למה', 'לנו', 'לרדוף', 'רצינו', 'לשיר', 'רצינו', 'לשמוח', 'לרקוד', 'כמו', 'שילדים', 'בגשם', 'הראשון', 'אבל', 'החיים', 'הם', 'מירוץ', 'של', 'כח', 'החיים', 'הם', 'מירוץ', 'של', 'כח', 'אנחנו', 'רוצים', 'רק', 'לנשום', 'למה', 'לנו', 'לרדוף', 'אחרי', 'הזנב', 'של', 'עצמנו', 'רצינו', 'לאט', 'רצינו', 'בנחת', 'לפרוס', 'את', 'הלחם', 'לקחת', 'את', 'הילדים', 'ברגל', 'אל', 'הגן', 'אבל', 'האנושות', 'בטירוף', 'הדעת', 'אנושות', 'בטירוף', 'הדעת', 'אנחנו', 'רוצים', 'רק', 'לישון', 'אז', 'תנו', 'לנו', 'שנ', 'איך', 'מרוב', 'מטרות', 'לא', 'רואים', 'את', 'היעד', 'למה', 'לנו', 'לרדוף', 'איך', 'לכל', 'השדים', 'לא', 'סוגרים', 'את', 'הפער', 'למה', 'לנו', 'לרדוף', 'אדם', 'לעמל', 'יולד', 'הכסף', 'לא', 'בא', 'לבד', 'אדם', 'לעולם', 'ירד', 'ימשיך', 'לעבוד', 'לעד', 'תעצור', 'לשנייה', 'בצד', 'תצא', 'לשדה', 'בדד', 'נקה', 'קצת', 'את', 'המדד', 'תשאל', 'את', 'המיוחד', 'למה', 'למה', 'לנו', 'לרדוף', 'אחרי', 'הזנב', 'של', 'עצמנו', 'רצינו', 'לשיר', 'רצינו', 'לשמוח', 'לרקוד', 'כמו', 'שילדים', 'בגשם', 'הראשון', 'אבל', 'החיים', 'הם', 'מירוץ', 'של', 'כח', 'החיים', 'הם', 'מירוץ', 'של', 'כח', 'אנחנו', 'רוצים', 'רק', 'לנשום']",למה לנו לרדוף,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=43739,147,74
חנן בן ארי,"['כבר', 'שנים', 'שאני', 'לא', 'דומעת', 'כבר', 'שנים', 'שבלי', 'סיבה', 'אני', 'מוצאת', 'עצמי', 'מתגעגעת', 'מחפשת', 'לי', 'תשובה', 'תראה', 'אותי', 'תתן', 'לי', 'יד', 'אני', 'אחת', 'שמוכנה', 'להשתנות', 'תבוא', 'תאיר', 'לי', 'את', 'ימיי', 'באור', 'יפה', 'גנוז', 'כמעט', 'מיליון', 'דורות', 'אז', 'אני', 'אהיה', 'כמו', 'שמש', 'לעולם', 'אהיה', 'כמו', 'ציפור', 'נודדת', 'במרחב', 'אתה', 'אתה', 'תהיה', 'לי', 'מלך', 'לעולם', 'מודה', 'אני', 'לך', 'על', 'דרך', 'שנשבעת', 'לי', 'עכשיו', 'שיש', 'קצת', 'אור', 'בחדר', 'עכשיו', 'שיש', 'אותך', 'אני', 'פתאום', 'בוכה', 'מתפללת', 'מפחדת', 'שתשכח', 'תראה', 'אותי', 'תתן', 'לי', 'יד', 'אני', 'אחת', 'שמוכנה', 'להשתנות', 'תבוא', 'תאיר', 'לי', 'את', 'ימיי', 'באור', 'יפה', 'גנוז', 'כמעט', 'מיליון', 'דורות', 'אז', 'אני', 'אהיה', 'כמו', 'שמש', 'לעולם', 'אהיה', 'כמו', 'ציפור', 'נודדת', 'במרחב', 'אתה', 'אתה', 'תהיה', 'לי', 'מלך', 'לעולם', 'מודה', 'אני', 'לך', 'על', 'דרך', 'שנשבעת', 'לי', 'קח', 'את', 'הזמן', 'אני', 'לא', 'ממהרת', 'נשארת', 'לעמוד', 'אנגן', 'כאן', 'על', 'מפתן', 'הדלת', 'עד', 'שתצא', 'אחר', 'כבוד', 'תקח', 'אותי', 'תתן', 'לי', 'יד', 'אתה', 'אחד', 'שמסוגל', 'להתגלות', 'תבוא', 'תאיר', 'לי', 'את', 'ימיי', 'באור', 'יפה', 'גנוז', 'כמעט', 'מיליון', 'דורות', 'אז', 'אני', 'אהיה', 'כמו', 'שמש', 'לעולם', 'אהיה', 'כמו', 'ציפור', 'נודדת', 'חופשייה', 'אתה', 'אתה', 'תהיה', 'לי', 'מלך', 'לעולם', 'מודה', 'אני', 'לך', 'על', 'דרך', 'שנשבעת', 'לי']",שמש,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=49466,179,76
חנן בן ארי,"['שימו', 'לב', 'אל', 'הנשמה', 'לשם', 'שבו', 'אחלמה', 'אורה', 'כאור', 'החמה', 'שבעתיים', 'כאור', 'הבוקר', 'שימו', 'לב', 'אל', 'הנשמה', 'יושבת', 'מכווצת', 'לה', 'בפינה', 'מנגנת', 'לעצמה', 'נסו', 'לשמוע', 'נסו', 'להקשיב', 'זה', 'קצת', 'קשה', 'בתל', 'אביב', 'התרגלנו', 'לתפוס', 'הכל', 'מבחוץ', 'ככה', 'זה', 'שמתעסקים', 'בלרוץ', 'תמיד', 'עם', 'הלשון', 'בחוץ', 'אז', 'תעשו', 'לה', 'טובה', 'לנשמה', 'תטו', 'אוזן', 'תזרקו', 'פרוטה', 'תקדישו', 'מזמנכם', 'דקה', 'שנים', 'שהיא', 'כבר', 'מחכה', 'אז', 'שימו', 'לב', 'אל', 'הנשמה', 'לשם', 'שבו', 'אחלמה', 'אורה', 'כאור', 'החמה', 'שבעתיים', 'כאור', 'הבוקר', 'שימו', 'לב', 'גם', 'לכאב', 'לכל', 'צמא', 'לכל', 'רעב', 'המבקשים', 'שנתקרב', 'נסו', 'לשמוע', 'נסו', 'להפנים', 'לא', 'מדובר', 'בעוד', 'שני', 'שקלים', 'שהתרגלנו', 'לתת', 'מבלי', 'לעצור', 'בלי', 'לבדוק', 'איך', 'אפשר', 'לעזור', 'אז', 'תנו', 'עם', 'עיניים', 'של', 'אור', 'כי', 'אם', 'תשימו', 'לב', 'אז', 'תראו', 'פתאום', 'איך', 'כל', 'אדם', 'כל', 'אדם', 'הוא', 'יהלום', 'עם', 'קצת', 'ליטוש', 'אמון', 'חום', 'הוא', 'עוד', 'יגשים', 'את', 'החלום', 'אז', 'שימו', 'לב', 'אל', 'הנשמה', 'לשם', 'שבו', 'אחלמה', 'אורה', 'כאור', 'החמה', 'שבעתיים', 'כאור', 'הבוקר', 'שימו', 'לב']",שימו לב אל הנשמה,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=43063,148,94
חנן בן ארי,"['תודה', 'שאת', 'אוהבת', 'אותי', 'מלטפת', 'את', 'ימיי', 'למרות', 'הכל', 'נשארת', 'איתי', 'מחבקת', 'את', 'פגמיי', 'תודה', 'שאת', 'אוהבת', 'אותי', 'מלמדת', 'גם', 'אותי', 'לאהוב', 'בסוף', 'כל', 'יום', 'אוספת', 'אותי', 'בלילה', 'לילה', 'טוב', 'איך', 'לקחת', 'אותי', 'חתול', 'בשק', 'לא', 'שיערת', 'את', 'גודל', 'המרחק', 'בין', 'המילים', 'היפות', 'למי', 'שהפכתי', 'להיות', 'תדעי', 'רק', 'שאף', 'פעם', 'לא', 'הפסקתי', 'לנסות', 'תודה', 'שאת', 'אוהבת', 'אותי', 'רק', 'שלא', 'תלכי', 'לי', 'לאיבוד', 'אני', 'יודע', 'אין', 'בחוץ', 'גן', 'עדן', 'של', 'בדידות', 'רק', 'דבר', 'אחד', 'מבקש', 'אל', 'תתחילי', 'להתייאש', 'אני', 'מבטיח', 'להוציא', 'את', 'הפח', 'כל', 'יום', 'בשש', 'תודה', 'שאת', 'חושפת', 'אותי', 'לאור', 'השמש', 'המתוק', 'של', 'הלב', 'לא', 'מגלה', 'אף', 'פעם', 'הכל', 'משאירה', 'אותי', 'רעב', 'תודה', 'שאת', 'תופסת', 'אותי', 'אבל', 'יודעת', 'גם', 'מתי', 'לעזוב', 'בסוף', 'כל', 'יום', 'חולמת', 'איתי', 'בבוקר', 'בוקר', 'טוב']",תודה שאת,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=47416,119,82
חנן בן ארי,"['את', 'המקלט', 'בבית', 'הספר', 'הישן', 'ציפינו', 'בקרטונים', 'הייתי', 'קם', 'תופס', 'מטאטא', 'שר', 'חולם', 'על', 'איצטדיונים', 'איך', 'כל', 'יום', 'שישי', 'הרדיו', 'שוב', 'ניגן', 'את', 'הילדות', 'של', 'אבא', 'הוא', 'במטבח', 'עכשיו', 'קוצץ', 'בצל', 'מטגן', 'דומע', 'כשנזכר', 'בה', 'לא', ""אנל'א"", 'מצאתי', 'עוד', 'את', 'התשובות', 'רק', 'מחפש', 'בתוך', 'הזכרונות', 'שלי', 'מקום', 'מה', 'נשתנה', 'מאז', 'עד', 'היום', 'אז', 'תפתחי', 'לי', 'קצת', 'את', 'החלון', 'חם', 'לי', 'מאד', 'על', 'המגרש', 'מול', 'בית', 'הכנסת', 'הלבן', 'שיחקנו', 'קטש', 'שפר', 'ילדי', 'מילניום', 'בשומרון', 'עם', 'כל', 'הבלאגן', 'חיים', 'על', 'קו', 'התפר', 'החברים', 'מתים', 'המדינה', 'במלחמה', 'אז', 'איש', 'אינו', 'משגיח', 'הילד', 'לא', 'יוצא', 'חצי', 'שנה', 'מהמיטה', 'חושב', 'הוא', 'המשיח', 'לא', ""אנל'א"", 'מצאתי', 'עוד', 'את', 'התשובות', 'רק', 'מחפש', 'בתוך', 'הזכרונות', 'שלי', 'מקום', 'מה', 'נשתנה', 'מאז', 'עד', 'היום', 'אז', 'תפתחי', 'לי', 'קצת', 'את', 'החלון', 'חם', 'לי', 'מאד', 'לא', 'שכחתי', 'מאין', 'באתי', 'לאן', 'אני', 'הולך', 'אם', 'התרחקתי', 'זה', 'כי', 'חיפשתי', 'מקום', 'למענך', 'לא', ""אנל'א"", 'מצאתי', 'עוד', 'את', 'התשובות', 'רק', 'מחפש', 'בתוך', 'הזכרונות', 'שלי', 'מקום', 'לא', 'קברתי', 'את', 'החלומות', 'שלי', 'בחול', 'לא', 'שכחתי', 'מאין', 'באתי', 'לאן', 'אני', 'הולך', 'אם', 'התרחקתי', 'זה', 'כי', 'חיפשתי', 'מחפש', 'כל', 'יום']",מקום,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=52528,170,102
חנן בן ארי,"['אני', 'צב', 'ללא', 'בית', 'הסרת', 'מעלי', 'קורת', 'גג', 'דג', 'ללא', 'מים', 'מחפש', 'אותך', 'לשווא', 'מר', 'כמו', 'יין', 'לכוד', 'כארי', 'בסורג', 'עב', 'מזיל', 'מים', 'אני', 'אפילו', 'לא', 'נרטב', 'ברחתי', 'ממך', 'עד', 'אלי', 'לא', 'מצאתי', 'כלום', 'עומד', 'בפתח', 'הדלת', 'עוד', 'לא', 'מעז', 'לדפוק', 'סתיו', 'בעיניים', 'אני', 'מתהלך', 'כנווד', 'על', 'מצחי', 'אות', 'של', 'קין', 'מחפש', 'אותך', 'לשווא', 'בשדה', 'בינתיים', 'אתה', 'מחופש', 'לפשוט', 'עם', 'בלי', 'גלימה', 'בלי', 'שמיים', 'אל', 'מסתתר', 'נעלם', 'ברחתי', 'ממך', 'עד', 'אלי', 'לא', 'מצאתי', 'כלום', 'אתה', 'מעבר', 'לדלת', 'מתאמץ', 'לשתוק', 'אל', 'תסתר', 'פניך', 'ממני', 'תקוותי', 'היית', 'כי', 'חולת', 'אהבה', 'אני', 'אל', 'תסתר', 'פניך', 'ברחתי', 'ממך', 'עד', 'אלי', 'לא', 'מצאתי', 'כלום', 'עומד', 'בפתח', 'הדלת', 'עוד', 'לא', 'מעז', 'לדפוק', 'ברחתי', 'ממך', 'עד', 'אלי', 'לא', 'מצאתי', 'כלום', 'שואג', 'בפתח', 'הדלת', 'אתה', 'יוצא', 'פתאום']",ממך עד אליי,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=40444,119,72
חנן בן ארי,"['תשמור', 'עליי', 'מפניי', 'תשמור', 'אותי', 'אמיתי', 'כל', 'התפילות', 'מילים', 'ריקות', 'שתקנו', 'די', 'דבר', 'עכשיו', 'מה', 'אתה', 'רוצה', 'ממני', 'מה', 'מה', 'מי', 'ביקש', 'ממך', 'לזרוק', 'בי', 'נשמה', 'למה', 'לא', 'תבוא', 'אליי', 'בצהריים', 'תחבק', 'תביט', 'לי', 'בעיניים', 'הבטחת', 'שתמיד', 'תהיה', 'האור', 'בקצה', 'החשיכה', 'פסנתר', 'בחול', 'כבר', 'לא', 'יכול', 'ניסיתי', 'די', 'עכשיו', 'תורך', 'מה', 'אתה', 'רוצה', 'ממני', 'מה', 'מה', 'מי', 'ביקש', 'ממך', 'לזרוק', 'בי', 'נשמה', 'למה', 'לא', 'תבוא', 'אליי', 'כבר', 'בין', 'ערביים', 'תחבק', 'תביט', 'לי', 'בעיניים']",מה אתה רוצה ממני,Artist_Hannan_Ben_Ari,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17593&wrkid=47413,73,46
נועה קירל,"['מתרסקת', 'על', 'מיטה', 'קרה', 'כל', 'בוקר', 'מול', 'אותה', 'תקרה', 'אולי', 'אני', 'בכלל', 'חולמת', 'שלוש', 'בלילה', 'אין', 'לי', 'אף', 'אחד', 'האושר', 'פה', 'עובר', 'מיד', 'ליד', 'רק', 'אני', 'צוחקת', 'בוכה', 'אנ', 'לא', 'יודעת', 'למה', 'אנ', 'לא', 'יודעת', 'איך', 'חיים', 'עם', 'כל', 'זה', 'ככה', 'כלום', 'לי', 'לא', 'הולך', 'הלב', 'שלי', 'בבטן', 'מתהפך', 'מסתבך', 'אני', 'כאן', 'לבד', 'עומדת', 'במרפסת', 'פותחת', 'תריסים', 'שיכנס', 'האור', 'שיעופו', 'פרפרים', 'אני', 'יודעת', 'זה', 'רק', 'עניין', 'של', 'זמן', 'יש', 'בי', 'אהבה', 'שתספיק', 'אפילו', 'גם', 'לשניים', 'עד', 'שיגידו', 'השמיים', 'אני', 'עוד', 'כאן', 'יש', 'בי', 'אהבה', 'שתחזיק', 'לי', 'מעמד', 'בינתיים', 'עד', 'שאפול', 'מהרגליים', 'אני', 'עוד', 'כאן', 'השקט', 'הוא', 'אצלי', 'שגרה', 'האם', 'בחלומות', 'שלך', 'אני', 'עוד', 'מסתובבת', 'בבית', 'מזריחה', 'עד', 'שקיעה', 'היום', 'מתחיל', 'בטוב', 'נגמר', 'בך', 'רק', 'אני', 'צוחקת', 'בוכה', 'אנ', 'לא', 'יודעת', 'למה', 'אנ', 'לא', 'יודעת', 'איך', 'חיים', 'עם', 'כל', 'זה', 'ככה', 'כלום', 'לי', 'לא', 'הולך', 'הלב', 'שלי', 'בבטן', 'מתהפך', 'מסתבך', 'אני', 'כאן', 'לבד', 'עומדת', 'במרפסת', 'פותחת', 'תריסים', 'שייכנס', 'האור', 'שיעופו', 'פרפרים', 'אני', 'יודעת', 'זה', 'רק', 'עניין', 'של', 'זמן', 'יש', 'בי', 'אהבה', 'יש', 'לילות', 'שלמים', 'בלי', 'שינה', 'בלי', 'יחד', 'חשבתי', 'לחבק', 'אותך', 'חיבקתי', 'את', 'הפחד', 'איך', 'לתוך', 'המחשבות', 'קל', 'לי', 'ליפול', 'נשארתי', 'בלי', 'כלום', 'נתתי', 'את', 'הכל', 'הלב', 'מדבר', 'אני', 'חשבתי', 'לוותר', 'אם', 'יש', 'מקום', 'מפלט', 'אני', 'רוצה', 'אותך', 'יותר', 'גם', 'השמש', 'מעליי', 'היא', 'לא', 'יודעת', 'לשקר', 'אני', 'שלך', 'יש', 'בי', 'אהבה']",יש בי אהבה,Artist_Noa_Kirel,http://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18493&wrkid=42062,210,118
